,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
17234,20990,2014,ram 2500,good,8,gas,121437,automatic,truck,white,1,2019-01-17,93
17235,18990,2015,ford f-250 sd,good,8,gas,97249,automatic,truck,blue,1,2018-11-19,34
17236,2887,1992,ford f350,fair,8,diesel,238235,automatic,pickup,red,1,2018-11-30,94
17237,11000,2002,jeep wrangler,excellent,6,gas,99915,automatic,offroad,white,1,2019-01-15,64
17238,6995,2013,ford fusion,good,4,gas,99500,automatic,sedan,white,0,2018-11-01,78
17239,5995,2013,hyundai sonata,good,4,gas,117000,automatic,sedan,blue,0,2018-09-11,82
17240,16900,2005,chevrolet corvette,excellent,8,gas,60000,automatic,coupe,silver,0,2018-08-15,33
17241,6850,2010,jeep liberty,excellent,6,gas,141288,automatic,SUV,black,1,2019-03-07,61
17242,1675,2006,hyundai elantra,good,4,gas,133240,automatic,sedan,brown,0,2018-11-22,50
17243,20990,2014,ram 2500,good,8,gas,121437,automatic,truck,white,1,2018-12-05,19
17244,5990,2008,ford explorer,good,6,gas,124767,automatic,SUV,black,1,2018-08-21,28
17245,28990,2015,ford f-350 sd,good,8,diesel,120000,automatic,truck,white,1,2019-02-12,7
17246,17490,2016,ford econoline,good,10,gas,122637,automatic,truck,yellow,0,2019-03-16,22
17247,19990,2010,ford f-350 sd,good,8,gas,51664,manual,truck,white,1,2018-07-07,4
17248,18990,2015,ford f-250 sd,good,8,gas,134794,automatic,truck,blue,1,2019-04-11,40
17249,14490,2013,chevrolet silverado 3500hd,good,8,gas,120000,automatic,truck,white,1,2018-08-09,15
17250,21990,2003,gmc sierra 2500hd,good,8,diesel,81522,automatic,truck,blue,1,2019-03-11,13
17251,13490,2012,ford econoline,good,8,gas,80836,automatic,truck,white,0,2018-12-26,14
17252,21990,2013,chevrolet silverado 3500hd,good,8,gas,120000,automatic,truck,white,0,2018-08-09,36
17253,16990,2008,ford econoline,good,8,gas,104738,automatic,truck,white,0,2018-11-18,36
17254,24990,2015,ford f-250 sd,good,8,gas,43854,automatic,truck,white,1,2018-05-23,80
17255,18490,2015,ford f-250 sd,good,8,gas,124332,automatic,truck,white,1,2018-09-02,42
17256,17490,2016,ford econoline,good,10,gas,122974,automatic,truck,yellow,0,2018-11-02,103
17257,31995,2014,toyota tundra,excellent,8,gas,89024,automatic,truck,blue,0,2018-05-08,50
17258,11990,2011,ford econoline,good,8,gas,146100,automatic,truck,white,0,2019-03-07,29
17259,1000,1996,ford f150,fair,6,gas,200000,automatic,pickup,red,0,2019-01-15,64
17260,4800,2010,ford fusion se,excellent,4,gas,141000,automatic,sedan,white,0,2018-06-02,31
17261,10900,2010,jeep wrangler,excellent,6,gas,110000,manual,SUV,green,1,2018-07-02,36
17262,13595,2017,volkswagen jetta,excellent,4,gas,33775,automatic,sedan,red,0,2018-11-15,28
17263,2599,2012,buick enclave,like new,6,gas,84769,automatic,SUV,white,0,2018-08-05,2
17264,15492,2017,toyota corolla,excellent,4,gas,11064,automatic,sedan,black,0,2018-05-09,24
17265,17900,1999,ford f350 super duty,excellent,8,diesel,148000,automatic,pickup,white,0,2018-10-05,48
17266,5250,2002,dodge dakota,good,6,gas,78000,automatic,pickup,grey,1,2018-06-18,8
17267,2900,2001,honda civic,good,4,gas,153000,automatic,sedan,silver,0,2019-01-16,62
17268,4500,2009,honda civic,excellent,4,gas,121000,automatic,coupe,grey,0,2018-06-11,43
17269,5200,2009,toyota camry,good,4,gas,154810,manual,sedan,black,0,2019-03-04,48
17270,5000,2004,toyota tundra,good,8,gas,205000,automatic,truck,silver,1,2018-08-25,64
17271,8000,2007,chevrolet suburban,good,8,gas,198430,automatic,SUV,white,1,2018-10-02,54
17272,13000,2016,nissan frontier,excellent,6,gas,109000,automatic,pickup,black,1,2018-10-03,86
17273,4100,2006,subaru forester,like new,4,gas,119525,automatic,wagon,blue,1,2018-11-01,19
17274,34787,2015,ford f-150,excellent,8,gas,66119,automatic,truck,grey,1,2019-02-12,46
17275,7200,2004,jeep wrangler,good,6,gas,177000,manual,convertible,blue,1,2019-02-07,51
17276,15900,2017,dodge grand caravan,excellent,6,gas,117500,automatic,mini-van,silver,0,2018-09-03,24
17277,12900,2013,dodge grand caravan,excellent,6,gas,154000,automatic,mini-van,white,0,2018-08-19,39
17278,8500,2007,ford f-150,excellent,8,gas,170000,automatic,pickup,black,0,2018-12-25,38
17279,6695,2013,ford focus se,like new,4,gas,103300,automatic,sedan,red,0,2018-10-31,50
17280,1000,2003,jeep liberty,good,6,gas,132000,automatic,SUV,blue,1,2019-03-11,23
17281,2500,2003,chevrolet silverado,good,6,gas,165000,automatic,pickup,silver,0,2019-02-27,23
17282,4700,2012,ford focus,like new,4,gas,83907,automatic,hatchback,blue,0,2019-04-12,52
17283,6950,2012,honda accord,excellent,4,gas,99843,automatic,sedan,grey,0,2018-10-18,32
17284,1999,2000,toyota camry le,good,4,gas,132789,automatic,sedan,green,0,2018-10-11,26
17285,2800,2007,honda accord,good,6,gas,212000,automatic,sedan,blue,0,2018-10-19,17
17286,7999,2010,honda odyssey,excellent,6,gas,103000,automatic,mini-van,silver,0,2018-08-21,21
17287,7900,2012,ram 1500,excellent,8,gas,103700,automatic,pickup,white,0,2018-12-18,19
17288,1800,2002,honda accord,good,4,gas,165000,automatic,coupe,black,0,2019-03-06,13
17289,9995,1996,ford f-150,excellent,8,gas,204055,manual,truck,blue,0,2018-11-02,55
17290,2000,2000,chevrolet silverado,good,8,gas,170000,automatic,truck,black,0,2018-12-12,50
17291,2000,2005,chevrolet trailblazer,good,6,gas,189000,automatic,SUV,brown,0,2019-01-10,16
17292,25600,2017,ford mustang gt coupe 2d,good,8,gas,42957,other,coupe,black,0,2019-01-30,56
17293,1800,2005,ford explorer,fair,6,gas,169000,automatic,SUV,blue,0,2018-05-17,42
17294,25000,2008,chevrolet silverado,excellent,8,diesel,280000,automatic,truck,grey,1,2018-09-12,30
17295,1900,2003,ford escape,excellent,6,gas,121000,automatic,other,grey,1,2018-10-28,17
17296,399,2018,gmc yukon,like new,8,gas,14000,automatic,SUV,black,1,2018-09-05,29
17297,4300,2012,ford fusion,good,4,gas,51000,automatic,sedan,red,0,2019-03-11,48
17298,6900,2015,chevrolet malibu,excellent,4,gas,55000,automatic,sedan,silver,0,2019-04-08,20
17299,3999,2005,ford explorer,excellent,6,gas,117619,automatic,SUV,silver,1,2019-01-05,46
17300,6999,2005,chevrolet silverado 1500,excellent,8,gas,120000,automatic,truck,red,1,2019-01-25,69
17301,3900,2010,chrysler town & country,good,6,gas,143050,automatic,mini-van,blue,0,2018-09-29,48
17302,5999,2010,nissan altima,excellent,4,gas,120417,automatic,sedan,white,0,2019-04-02,25
17303,5000,2007,gmc acadia,good,6,gas,153450,automatic,SUV,brown,0,2018-09-06,48
17304,9900,2011,bmw x5,excellent,6,gas,182000,automatic,SUV,grey,1,2018-05-03,43
17305,13195,2011,ford f-150,good,6,gas,121928,other,truck,white,1,2018-05-11,9
17306,6500,1997,jeep wrangler,good,6,gas,172000,manual,other,black,1,2018-06-27,28
17307,14488,2017,honda civic lx,excellent,4,gas,41520,automatic,sedan,silver,0,2019-02-24,74
17308,4999,2007,ford f250,good,8,gas,92000,automatic,truck,white,0,2018-09-09,21
17309,18995,2015,ram 2500,good,8,gas,135942,automatic,truck,grey,1,2018-10-27,16
17310,34995,2012,ram 2500,good,8,diesel,72610,automatic,truck,black,1,2019-02-16,27
17311,20000,1962,chevrolet impala,good,6,gas,0,automatic,sedan,blue,0,2019-02-14,57
17312,500,2001,honda civic lx,good,4,gas,97874,manual,coupe,silver,0,2019-03-26,42
17313,3000,1993,chevrolet silverado 1500,good,8,gas,338865,manual,pickup,red,0,2018-07-01,54
17314,3495,2003,ram 1500,good,8,gas,226438,manual,truck,white,0,2018-08-24,10
17315,4995,2006,ford f-250,good,8,gas,204084,automatic,truck,orange,0,2018-08-19,13
17316,27995,2016,ram 2500,good,8,gas,64025,automatic,truck,grey,1,2018-10-27,33
17317,17695,2012,chevrolet silverado 2500hd,good,8,gas,102125,automatic,truck,white,1,2018-11-20,5
17318,8950,2009,chevrolet silverado 1500,good,8,gas,179231,automatic,truck,blue,1,2018-12-22,24
17319,18975,2018,toyota rav4,good,4,gas,17758,automatic,SUV,red,0,2019-01-07,18
17320,13450,2013,chevrolet equinox,excellent,4,gas,32000,automatic,SUV,white,0,2018-12-12,12
17321,8995,2014,toyota camry,excellent,4,gas,80000,automatic,sedan,black,0,2019-01-12,2
17322,9988,2010,ford f-150,good,8,gas,109087,automatic,truck,blue,0,2018-08-07,22
17323,13988,2014,jeep cherokee,good,6,gas,81283,automatic,SUV,custom,1,2019-04-02,23
17324,7988,2012,toyota rav4,good,4,gas,164467,automatic,SUV,blue,1,2018-08-20,105
17325,13900,2009,jeep wrangler,excellent,6,gas,83502,automatic,offroad,black,1,2018-05-15,27
17326,16000,2009,toyota tacoma,like new,6,gas,115000,automatic,truck,green,1,2018-12-17,4
17327,26124,2018,ford escape,excellent,3,gas,2050,automatic,SUV,black,1,2018-10-25,29
17328,8995,2010,ford edge,excellent,6,gas,87217,automatic,SUV,blue,0,2018-08-29,75
17329,17000,2011,ram 1500,excellent,8,gas,107871,automatic,truck,white,1,2019-02-25,102
17330,12250,2017,chevrolet cruze,excellent,4,gas,43952,automatic,sedan,blue,0,2018-08-14,33
17331,21895,2016,chevrolet impala,excellent,6,gas,49835,automatic,sedan,white,0,2019-02-09,27
17332,14900,2008,gmc sierra,excellent,8,gas,95801,automatic,truck,black,1,2018-10-26,26
17333,3595,2008,kia sorento,like new,6,gas,130000,automatic,SUV,red,0,2018-10-15,60
17334,17000,2011,ford f-150,excellent,8,gas,109645,automatic,truck,white,1,2018-09-09,80
17335,9500,2013,ford explorer,excellent,6,gas,123388,automatic,SUV,black,1,2018-12-30,43
17336,4000,2005,bmw x5,like new,8,gas,148000,automatic,SUV,silver,1,2018-09-27,80
17337,17900,2015,ford explorer,excellent,6,gas,51600,automatic,SUV,black,1,2018-09-13,18
17338,20870,2012,ford fusion,excellent,6,gas,50515,automatic,sedan,blue,1,2019-02-06,7
17339,12500,2017,ford escape,excellent,4,gas,106000,automatic,SUV,black,0,2018-05-02,12
17340,53219,2019,ford explorer,excellent,6,gas,5740,automatic,SUV,black,1,2019-01-05,85
17341,11500,2017,nissan altima,excellent,4,gas,20000,automatic,sedan,white,0,2018-12-01,1
17342,5000,2005,cadillac escalade,excellent,8,gas,163650,automatic,SUV,custom,0,2018-12-01,17
17343,12900,2018,chevrolet malibu,excellent,4,gas,31000,automatic,sedan,silver,0,2018-06-19,33
17344,10000,2014,nissan frontier,excellent,4,gas,117300,manual,pickup,silver,0,2018-05-25,35
17345,20995,2004,chevrolet corvette,excellent,8,gas,13776,automatic,coupe,silver,0,2018-11-13,26
17346,40264,2018,buick enclave,excellent,6,gas,2737,automatic,SUV,red,0,2018-08-14,85
17347,4250,2010,chevrolet malibu,excellent,4,gas,98260,automatic,sedan,white,0,2019-03-03,15
17348,34994,2017,bmw x5,excellent,6,gas,50546,automatic,SUV,grey,1,2019-03-07,64
17349,14000,2011,ram 1500,excellent,8,gas,108683,automatic,truck,silver,1,2018-07-22,59
17350,31700,2018,ford f-150,excellent,6,gas,23741,automatic,truck,blue,1,2018-06-28,11
17351,4595,2000,ford ranger,like new,6,gas,141500,automatic,pickup,red,0,2019-03-14,52
17352,5700,2013,volkswagen jetta,good,5,gas,132000,automatic,sedan,white,0,2018-10-13,7
17353,17500,2015,honda odyssey,excellent,6,gas,148000,automatic,mini-van,blue,0,2019-01-16,9
17354,10800,2004,chevrolet silverado,good,8,gas,141560,automatic,pickup,black,0,2018-10-02,12
17355,4950,2012,ford fusion,excellent,4,gas,99507,automatic,sedan,silver,0,2018-11-20,20
17356,6400,2014,dodge grand caravan,good,6,gas,128200,automatic,van,grey,0,2018-06-25,57
17357,30500,2015,gmc sierra 1500,excellent,8,gas,46987,automatic,truck,white,1,2018-11-22,51
17358,48780,2019,gmc sierra 1500,excellent,8,gas,4134,automatic,truck,black,1,2019-02-08,74
17359,14995,2013,volkswagen passat,excellent,4,diesel,22064,automatic,sedan,white,0,2019-04-05,49
17360,600,2017,dodge grand caravan,excellent,6,gas,60808,automatic,mini-van,grey,0,2019-03-02,58
17361,9995,2012,ford f-150,good,6,gas,151708,automatic,truck,white,0,2018-12-14,84
17362,13995,2014,chevrolet silverado 1500,good,8,gas,144000,other,truck,white,0,2019-02-13,26
17363,2995,1996,ford mustang,good,8,gas,88345,automatic,coupe,grey,0,2019-01-22,7
17364,6888,2010,ford escape,excellent,6,gas,106000,automatic,SUV,white,0,2018-07-16,28
17365,7999,2004,gmc sierra 1500,excellent,8,gas,117000,automatic,truck,custom,1,2019-03-20,28
17366,8099,2004,ford f-150,excellent,8,gas,111500,automatic,pickup,custom,0,2019-03-04,27
17367,6999,2012,honda odyssey,excellent,6,gas,160132,automatic,van,grey,0,2019-02-20,74
17368,28277,2018,chevrolet camaro,excellent,6,gas,2979,automatic,coupe,white,0,2018-05-27,24
17369,500,2013,chevrolet cruze,excellent,4,gas,90710,automatic,sedan,red,0,2018-06-17,96
17370,18995,2011,ford f-150,good,6,gas,101311,automatic,truck,red,1,2018-08-22,29
17371,2995,1999,jeep cherokee,good,6,gas,174640,automatic,SUV,white,1,2018-11-23,71
17372,3995,2001,ford f-150,good,8,gas,207269,automatic,truck,black,0,2019-02-07,99
17373,7995,2004,ram 1500,good,8,gas,124449,automatic,truck,grey,1,2018-06-09,38
17374,19495,2016,chevrolet colorado,good,6,gas,65943,automatic,truck,grey,1,2018-12-25,58
17375,6495,2002,ford f-250 sd,good,10,gas,158830,automatic,truck,grey,0,2018-05-17,47
17376,16995,2011,chevrolet suburban,good,8,gas,112694,automatic,SUV,white,1,2019-01-20,11
17377,7495,2008,dodge dakota,good,6,gas,83278,other,truck,white,1,2018-06-08,8
17378,4995,2005,ford f-150,good,8,gas,138760,automatic,truck,red,1,2018-12-20,34
17379,11495,2011,chevrolet tahoe,good,8,gas,143266,automatic,SUV,silver,0,2018-11-19,19
17380,500,2012,ford focus,excellent,4,gas,119590,automatic,hatchback,silver,0,2019-02-06,21
17381,600,2014,jeep grand cherokee,excellent,6,gas,131168,automatic,SUV,grey,1,2018-05-04,26
17382,6995,2012,ford focus se,like new,4,gas,98550,automatic,sedan,silver,0,2018-09-30,30
17383,25200,2015,chevrolet silverado 1500 crew,good,8,gas,94954,automatic,pickup,silver,1,2018-09-12,45
17384,14995,2016,ford explorer,like new,6,gas,127482,automatic,wagon,black,0,2018-12-04,84
17385,4995,2008,hyundai santa fe,excellent,4,gas,148000,automatic,SUV,silver,0,2018-11-12,23
17386,10900,2010,jeep wrangler,excellent,6,gas,110000,manual,SUV,green,1,2019-02-27,18
17387,500,2005,chevrolet malibu,good,6,gas,227285,automatic,sedan,silver,0,2018-09-16,22
17388,1500,2004,ford explorer,good,6,gas,197000,automatic,SUV,black,0,2018-06-20,38
17389,12000,1998,ram 2500,excellent,6,diesel,296062,automatic,pickup,black,1,2019-01-13,21
17390,20000,2011,gmc sierra,excellent,8,gas,127700,automatic,truck,silver,1,2018-09-27,82
17391,12800,2017,hyundai elantra,good,4,gas,25800,automatic,other,red,0,2019-01-04,14
17392,3500,2002,ram 1500,good,8,gas,131000,automatic,pickup,grey,1,2018-07-17,42
17393,17000,2008,jeep wrangler,excellent,6,gas,106800,automatic,SUV,black,1,2018-12-05,6
17394,750,2002,chevrolet suburban,fair,8,gas,149245,automatic,SUV,grey,1,2018-12-16,41
17395,9500,2017,chevrolet malibu,like new,4,gas,54631,automatic,sedan,grey,0,2018-10-17,47
17396,6600,2014,chevrolet malibu,like new,4,gas,70732,automatic,sedan,silver,0,2018-10-16,2
17397,3800,2013,chevrolet cruze,good,4,gas,191600,automatic,sedan,grey,0,2018-11-02,42
17398,4800,2002,ram 1500,good,8,gas,217852,automatic,pickup,grey,1,2018-09-26,143
17399,51900,2018,cadillac escalade,excellent,8,gas,49130,automatic,SUV,black,1,2018-11-08,4
17400,7995,2010,toyota prius,good,4,hybrid,128000,automatic,sedan,custom,0,2018-11-16,50
17401,1750,2004,hyundai elantra,excellent,4,gas,181256,automatic,sedan,silver,0,2018-10-31,67
17402,5295,2008,ram 1500,like new,8,gas,140000,automatic,pickup,silver,1,2018-08-05,36
17403,46148,2017,cadillac escalade,excellent,8,gas,46353,automatic,SUV,white,1,2018-12-17,8
17404,12500,2012,ford f-150,excellent,8,gas,98407,automatic,truck,grey,1,2018-05-16,33
17405,5995,2008,toyota rav4,good,4,gas,140000,automatic,SUV,black,0,2018-12-07,50
17406,5895,2005,ram 1500,like new,8,gas,107871,automatic,pickup,yellow,1,2018-09-17,12
17407,5900,2012,buick enclave,excellent,6,gas,186000,automatic,SUV,brown,0,2018-09-05,33
17408,3450,2011,nissan sentra,good,4,gas,126000,automatic,sedan,silver,0,2018-07-15,39
17409,20200,2018,nissan frontier crew cab sv,good,6,gas,49596,other,pickup,black,1,2018-10-13,56
17410,9950,2011,ford f-150,good,6,gas,121928,automatic,truck,white,1,2018-06-24,62
17411,9950,2007,gmc sierra 1500,good,8,gas,101837,automatic,truck,white,1,2018-06-14,40
17412,18950,2012,chevrolet silverado 1500,good,8,gas,128135,automatic,truck,white,1,2018-07-30,2
17413,3950,2008,ford f-150,good,8,gas,236740,automatic,truck,white,0,2018-07-21,72
17414,15905,2006,toyota tacoma,good,6,gas,148951,automatic,truck,blue,1,2018-05-31,25
17415,11905,2008,gmc sierra 1500,good,8,gas,146676,automatic,truck,blue,0,2018-05-08,37
17416,14500,1980,chevrolet corvette,excellent,8,gas,68000,manual,convertible,custom,0,2018-06-15,35
17417,4700,2012,ford focus,good,4,gas,98243,automatic,sedan,red,0,2018-07-29,13
17418,3995,2005,ford ranger,good,6,gas,134000,automatic,truck,silver,1,2018-05-24,22
17419,16250,2012,toyota tundra,excellent,8,gas,118000,automatic,pickup,brown,1,2018-12-27,105
17420,6000,1983,ford f-250,good,8,gas,162391,automatic,truck,white,1,2019-02-14,43
17421,2500,1995,ford ranger,good,4,gas,141500,manual,pickup,black,0,2019-02-08,22
17422,7000,2006,gmc sierra,good,8,gas,127700,automatic,pickup,green,0,2018-12-05,18
17423,3980,2012,ford focus se,excellent,4,gas,157000,manual,hatchback,silver,0,2018-07-16,48
17424,8800,2009,toyota camry,good,6,gas,106900,automatic,other,grey,0,2019-02-27,6
17425,4495,2011,chevrolet equinox,good,4,gas,200859,automatic,SUV,grey,1,2018-07-09,24
17426,10995,2009,jeep wrangler,excellent,6,gas,125639,manual,SUV,black,1,2018-07-13,19
17427,25000,2003,ram 3500,excellent,6,diesel,121642,automatic,pickup,green,1,2018-11-04,38
17428,17000,2010,chevrolet camaro,excellent,8,gas,130000,manual,coupe,orange,0,2018-05-24,108
17429,9500,2014,honda accord,excellent,4,gas,96000,automatic,sedan,black,0,2018-08-14,35
17430,8990,2010,toyota rav4,excellent,4,gas,127489,automatic,SUV,black,1,2018-05-05,29
17431,13900,2007,gmc sierra 2500hd,like new,8,diesel,330000,automatic,truck,white,1,2018-09-20,21
17432,5900,2011,ford mustang,good,6,gas,159250,automatic,convertible,white,0,2019-03-01,15
17433,7694,2006,ford f-150,excellent,8,gas,162249,automatic,truck,silver,1,2018-06-27,22
17434,10995,2012,ram 1500,good,8,gas,124326,automatic,other,blue,1,2018-09-18,12
17435,9700,2012,chrysler 300,excellent,6,gas,108933,automatic,sedan,silver,0,2018-09-01,12
17436,1900,2004,bmw x5,good,6,gas,90,automatic,sedan,white,0,2019-01-26,44
17437,7800,2007,jeep grand cherokee,good,6,gas,80200,automatic,other,grey,1,2018-11-15,25
17438,6800,2011,nissan altima,good,4,gas,118900,automatic,other,black,0,2018-05-22,32
17439,8500,2016,ford fusion se,excellent,4,gas,111349,automatic,sedan,silver,0,2018-06-28,21
17440,3900,2002,chevrolet tahoe,excellent,8,gas,175000,automatic,SUV,green,1,2018-08-02,27
17441,10750,2012,honda accord,excellent,4,gas,85500,automatic,coupe,grey,0,2018-07-24,6
17442,4700,2009,hyundai santa fe,good,6,gas,130272,automatic,SUV,grey,0,2019-01-27,36
17443,4490,2010,subaru impreza,good,4,gas,114766,automatic,hatchback,blue,1,2019-04-16,32
17444,9990,2014,toyota tacoma,like new,6,gas,107186,automatic,truck,white,0,2018-08-20,6
17445,8990,2014,ford f-150,excellent,8,gas,121928,automatic,truck,white,1,2018-11-09,14
17446,26000,2011,ford f250 super duty,good,6,diesel,160131,automatic,pickup,white,1,2019-02-28,18
17447,8500,2007,ford f-150,good,8,gas,121928,automatic,truck,grey,1,2018-10-02,13
17448,2800,1999,ford f-150,good,8,gas,202000,automatic,pickup,green,1,2018-06-12,9
17449,8500,1997,ram 1500,excellent,8,gas,125500,automatic,pickup,blue,1,2018-11-24,13
17450,6499,2009,hyundai santa fe,like new,6,gas,71876,automatic,SUV,white,1,2018-11-04,43
17451,13500,2015,dodge charger,good,8,gas,127000,automatic,sedan,silver,0,2019-01-09,14
17452,5999,2010,toyota camry le,excellent,4,gas,132789,manual,sedan,silver,0,2018-12-01,7
17453,5595,2015,nissan versa,excellent,4,gas,83824,automatic,sedan,silver,0,2019-04-14,28
17454,16995,2012,dodge grand caravan,excellent,6,gas,45677,automatic,van,grey,0,2018-09-02,0
